"ID","Latitude","Longitude","HAE","Max PDOP","Max HDOP","Corr Type","GPS Date","GPS Time","GPS Height","Vert Prec","Horz Prec","Std Dev","Latitude","Longitude"
6894,46.428466345,-121.560649665,3547.425,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:41.000",3547.425,0.1,0.1,,"46.428466345","-121.560649665"
6895,46.427595122,-121.560301219,3547.189,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:42.000",3547.189,0.1,0.1,,"46.427595122","-121.560301219"
6896,46.426725820,-121.559953946,3546.923,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:43.000",3546.923,0.1,0.1,,"46.426725820","-121.559953946"
6897,46.425858653,-121.559607954,3546.674,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:44.000",3546.674,0.1,0.1,,"46.425858653","-121.559607954"
6898,46.424993300,-121.559262923,3546.436,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:45.000",3546.436,0.1,0.1,,"46.424993300","-121.559262923"
6899,46.424129975,-121.558918959,3546.117,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:46.000",3546.117,0.1,0.1,,"46.424129975","-121.558918959"
6900,46.423268677,-121.558574675,3545.579,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:47.000",3545.579,0.1,0.1,,"46.423268677","-121.558574675"
6901,46.422409141,-121.558229644,3544.965,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:48.000",3544.965,0.1,0.1,,"46.422409141","-121.558229644"
6902,46.421551632,-121.557883652,3544.286,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:49.000",3544.286,0.1,0.1,,"46.421551632","-121.557883652"
6903,46.420695884,-121.557534245,3543.493,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:50.000",3543.493,0.1,0.1,,"46.420695884","-121.557534245"
6904,46.419842110,-121.557182277,3542.538,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:51.000",3542.538,0.1,0.1,,"46.419842110","-121.557182277"
6905,46.418989564,-121.556826893,3541.391,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:52.000",3541.391,0.1,0.1,,"46.418989564","-121.556826893"
6906,46.418138245,-121.556467455,3539.851,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:53.000",3539.851,0.1,0.1,,"46.418138245","-121.556467455"
6907,46.417287833,-121.556104281,3537.927,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:54.000",3537.927,0.1,0.1,,"46.417287833","-121.556104281"
6908,46.416438008,-121.555737158,3535.687,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:55.000",3535.687,0.1,0.1,,"46.416438008","-121.555737158"
6909,46.415588396,-121.555366834,3533.183,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:56.000",3533.183,0.1,0.1,,"46.415588396","-121.555366834"
6910,46.414738945,-121.554991387,3530.449,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:57.000",3530.449,0.1,0.1,,"46.414738945","-121.554991387"
6911,46.413889387,-121.554612311,3527.425,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:58.000",3527.425,0.1,0.1,,"46.413889387","-121.554612311"
6912,46.413039775,-121.554227793,3524.275,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:56:59.000",3524.275,0.1,0.1,,"46.413039775","-121.554227793"
6913,46.412189790,-121.553837939,3520.817,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:00.000",3520.817,0.1,0.1,,"46.412189790","-121.553837939"
6914,46.411339699,-121.553441788,3517.000,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:01.000",3517.000,0.1,0.1,,"46.411339699","-121.553441788"
6915,46.410489073,-121.553039340,3513.023,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:02.000",3513.023,0.1,0.1,,"46.410489073","-121.553039340"
6916,46.409638501,-121.552631023,3509.519,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:03.000",3509.519,0.1,0.1,,"46.409638501","-121.552631023"
6917,46.408787769,-121.552217369,3506.035,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:04.000",3506.035,0.1,0.1,,"46.408787769","-121.552217369"
6918,46.407936930,-121.551798594,3502.192,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:05.000",3502.192,0.1,0.1,,"46.407936930","-121.551798594"
6919,46.407085771,-121.551375122,3498.232,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:06.000",3498.232,0.1,0.1,,"46.407085771","-121.551375122"
6920,46.406234239,-121.550947381,3494.348,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:07.000",3494.348,0.1,0.1,,"46.406234239","-121.550947381"
6921,46.405381959,-121.550515585,3490.441,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:08.000",3490.441,0.1,0.1,,"46.405381959","-121.550515585"
6922,46.404529253,-121.550081121,3486.613,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:09.000",3486.613,0.1,0.1,,"46.404529253","-121.550081121"
6923,46.403676333,-121.549642922,3482.937,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:10.000",3482.937,0.1,0.1,,"46.403676333","-121.549642922"
6924,46.402822826,-121.549202375,3479.485,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:11.000",3479.485,0.1,0.1,,"46.402822826","-121.549202375"
6925,46.401969479,-121.548758306,3476.239,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:12.000",3476.239,0.1,0.1,,"46.401969479","-121.548758306"
6926,46.401116346,-121.548312422,3473.380,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:13.000",3473.380,0.1,0.1,,"46.401116346","-121.548312422"
6927,46.400263693,-121.547862697,3470.686,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:14.000",3470.686,0.1,0.1,,"46.400263693","-121.547862697"
6928,46.399411574,-121.547410090,3468.051,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:15.000",3468.051,0.1,0.1,,"46.399411574","-121.547410090"
6929,46.398560041,-121.546955136,3465.683,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:16.000",3465.683,0.1,0.1,,"46.398560041","-121.546955136"
6930,46.397708936,-121.546498900,3463.454,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:17.000",3463.454,0.1,0.1,,"46.397708936","-121.546498900"
6931,46.396858951,-121.546040851,3461.518,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:18.000",3461.518,0.1,0.1,,"46.396858951","-121.546040851"
6932,46.396009446,-121.545581734,3459.818,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:19.000",3459.818,0.1,0.1,,"46.396009446","-121.545581734"
6933,46.395160955,-121.545121443,3458.256,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:20.000",3458.256,0.1,0.1,,"46.395160955","-121.545121443"
6934,46.394313371,-121.544659872,3456.529,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:21.000",3456.529,0.1,0.1,,"46.394313371","-121.544659872"
6935,46.393466854,-121.544197447,3455.062,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:22.000",3455.062,0.1,0.1,,"46.393466854","-121.544197447"
6936,46.392621085,-121.543735022,3453.601,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:23.000",3453.601,0.1,0.1,,"46.392621085","-121.543735022"
6937,46.391775956,-121.543271743,3452.141,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:24.000",3452.141,0.1,0.1,,"46.391775956","-121.543271743"
6938,46.390931467,-121.542809104,3450.955,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:25.000",3450.955,0.1,0.1,,"46.390931467","-121.542809104"
6939,46.390087778,-121.542347639,3449.909,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:26.000",3449.909,0.1,0.1,,"46.390087778","-121.542347639"
6940,46.389244624,-121.541886602,3448.920,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:27.000",3448.920,0.1,0.1,,"46.389244624","-121.541886602"
6941,46.388401629,-121.541426631,3447.697,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:28.000",3447.697,0.1,0.1,,"46.388401629","-121.541426631"
6942,46.387559008,-121.540967194,3446.456,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:29.000",3446.456,0.1,0.1,,"46.387559008","-121.540967194"
6943,46.386716813,-121.540509358,3445.257,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:30.000",3445.257,0.1,0.1,,"46.386716813","-121.540509358"
6944,46.385874886,-121.540053656,3444.151,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:31.000",3444.151,0.1,0.1,,"46.385874886","-121.540053656"
6945,46.385032905,-121.539599662,3443.007,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:32.000",3443.007,0.1,0.1,,"46.385032905","-121.539599662"
6946,46.384191511,-121.539146735,3442.037,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:33.000",3442.037,0.1,0.1,,"46.384191511","-121.539146735"
6947,46.383352251,-121.538689006,3441.361,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:34.000",3441.361,0.1,0.1,,"46.383352251","-121.538689006"
6948,46.382516620,-121.538223059,3440.850,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:35.000",3440.850,0.1,0.1,,"46.382516620","-121.538223059"
6949,46.381685045,-121.537746440,3440.477,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:36.000",3440.477,0.1,0.1,,"46.381685045","-121.537746440"
6950,46.380858058,-121.537258615,3440.234,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:37.000",3440.234,0.1,0.1,,"46.380858058","-121.537258615"
6951,46.380035981,-121.536759157,3440.127,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:38.000",3440.127,0.1,0.1,,"46.380035981","-121.536759157"
6952,46.379218760,-121.536247213,3440.013,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:39.000",3440.013,0.1,0.1,,"46.379218760","-121.536247213"
6953,46.378406234,-121.535723103,3439.808,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:40.000",3439.808,0.1,0.1,,"46.378406234","-121.535723103"
6954,46.377598724,-121.535186293,3439.395,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:41.000",3439.395,0.1,0.1,,"46.377598724","-121.535186293"
6955,46.376796070,-121.534636463,3438.934,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:42.000",3438.934,0.1,0.1,,"46.376796070","-121.534636463"
6956,46.375998219,-121.534073506,3438.192,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:43.000",3438.192,0.1,0.1,,"46.375998219","-121.534073506"
6957,46.375204850,-121.533497102,3437.226,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:44.000",3437.226,0.1,0.1,,"46.375204850","-121.533497102"
6958,46.374416069,-121.532908745,3436.290,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:45.000",3436.290,0.1,0.1,,"46.374416069","-121.532908745"
6959,46.373630758,-121.532311210,3435.246,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:46.000",3435.246,0.1,0.1,,"46.373630758","-121.532311210"
6960,46.372848808,-121.531705671,3434.272,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:47.000",3434.272,0.1,0.1,,"46.372848808","-121.531705671"
6961,46.372070380,-121.531093836,3433.452,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:48.000",3433.452,0.1,0.1,,"46.372070380","-121.531093836"
6962,46.371293392,-121.530478585,3432.396,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:49.000",3432.396,0.1,0.1,,"46.371293392","-121.530478585"
6963,46.370517899,-121.529861733,3431.164,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:50.000",3431.164,0.1,0.1,,"46.370517899","-121.529861733"
6964,46.369742673,-121.529245309,3429.643,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:51.000",3429.643,0.1,0.1,,"46.369742673","-121.529245309"
6965,46.368967500,-121.528629952,3428.023,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:52.000",3428.023,0.1,0.1,,"46.368967500","-121.528629952"
6966,46.368192166,-121.528015768,3426.412,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:53.000",3426.412,0.1,0.1,,"46.368192166","-121.528015768"
6967,46.367417580,-121.527401585,3424.775,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:54.000",3424.775,0.1,0.1,,"46.367417580","-121.527401585"
6968,46.366642941,-121.526787935,3423.078,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:55.000",3423.078,0.1,0.1,,"46.366642941","-121.526787935"
6969,46.365868781,-121.526174712,3421.379,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:56.000",3421.379,0.1,0.1,,"46.365868781","-121.526174712"
6970,46.365094302,-121.525562236,3419.439,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:57.000",3419.439,0.1,0.1,,"46.365094302","-121.525562236"
6971,46.364320249,-121.524949333,3417.556,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:58.000",3417.556,0.1,0.1,,"46.364320249","-121.524949333"
6972,46.363546037,-121.524336004,3415.646,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:57:59.000",3415.646,0.1,0.1,,"46.363546037","-121.524336004"
6973,46.362771984,-121.523722461,3413.875,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:00.000",3413.875,0.1,0.1,,"46.362771984","-121.523722461"
6974,46.361998092,-121.523109344,3412.315,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:01.000",3412.315,0.1,0.1,,"46.361998092","-121.523109344"
6975,46.361223933,-121.522497936,3410.684,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:02.000",3410.684,0.1,0.1,,"46.361223933","-121.522497936"
6976,46.360449933,-121.521887061,3408.996,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:03.000",3408.996,0.1,0.1,,"46.360449933","-121.521887061"
6977,46.359675721,-121.521277253,3407.204,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:04.000",3407.204,0.1,0.1,,"46.359675721","-121.521277253"
6978,46.358900815,-121.520669153,3405.284,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:05.000",3405.284,0.1,0.1,,"46.358900815","-121.520669153"
6979,46.358125375,-121.520062333,3403.403,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:06.000",3403.403,0.1,0.1,,"46.358125375","-121.520062333"
6980,46.357349081,-121.519456794,3401.443,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:07.000",3401.443,0.1,0.1,,"46.357349081","-121.519456794"
6981,46.356572200,-121.518852536,3399.439,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:08.000",3399.439,0.1,0.1,,"46.356572200","-121.518852536"
6982,46.355794733,-121.518249024,3397.364,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:09.000",3397.364,0.1,0.1,,"46.355794733","-121.518249024"
6983,46.355016945,-121.517645620,3395.302,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:10.000",3395.302,0.1,0.1,,"46.355016945","-121.517645620"
6984,46.354238997,-121.517042215,3393.265,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:11.000",3393.265,0.1,0.1,,"46.354238997","-121.517042215"
6985,46.353460729,-121.516438277,3391.145,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:12.000",3391.145,0.1,0.1,,"46.353460729","-121.516438277"
6986,46.352682568,-121.515833699,3388.976,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:13.000",3388.976,0.1,0.1,,"46.352682568","-121.515833699"
6987,46.351904513,-121.515228053,3386.799,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:14.000",3386.799,0.1,0.1,,"46.351904513","-121.515228053"
6988,46.351126352,-121.514621874,3384.559,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:15.000",3384.559,0.1,0.1,,"46.351126352","-121.514621874"
6989,46.350348030,-121.514014414,3382.226,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:16.000",3382.226,0.1,0.1,,"46.350348030","-121.514014414"
6990,46.349569922,-121.513405673,3379.930,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:17.000",3379.930,0.1,0.1,,"46.349569922","-121.513405673"
6991,46.348791921,-121.512795225,3377.591,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:18.000",3377.591,0.1,0.1,,"46.348791921","-121.512795225"
6992,46.348014133,-121.512183390,3375.215,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:19.000",3375.215,0.1,0.1,,"46.348014133","-121.512183390"
6993,46.347235972,-121.511570487,3372.738,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:20.000",3372.738,0.1,0.1,,"46.347235972","-121.511570487"
6994,46.346457864,-121.510956624,3370.387,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:21.000",3370.387,0.1,0.1,,"46.346457864","-121.510956624"
6995,46.345679383,-121.510341586,3367.997,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:22.000",3367.997,0.1,0.1,,"46.345679383","-121.510341586"
6996,46.344900528,-121.509725589,3365.617,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:23.000",3365.617,0.1,0.1,,"46.344900528","-121.509725589"
6997,46.344121406,-121.509109378,3363.007,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:24.000",3363.007,0.1,0.1,,"46.344121406","-121.509109378"
6998,46.343341750,-121.508493060,3360.325,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:25.000",3360.325,0.1,0.1,,"46.343341750","-121.508493060"
6999,46.342562255,-121.507876528,3357.745,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:26.000",3357.745,0.1,0.1,,"46.342562255","-121.507876528"
7000,46.341782439,-121.507259890,3355.197,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:27.000",3355.197,0.1,0.1,,"46.341782439","-121.507259890"
7001,46.341002944,-121.506643146,3352.869,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:28.000",3352.869,0.1,0.1,,"46.341002944","-121.506643146"
7002,46.340223502,-121.506026401,3350.630,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:29.000",3350.630,0.1,0.1,,"46.340223502","-121.506026401"
7003,46.339444861,-121.505408909,3348.473,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:30.000",3348.473,0.1,0.1,,"46.339444861","-121.505408909"
7004,46.338666646,-121.504790564,3346.399,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:31.000",3346.399,0.1,0.1,,"46.338666646","-121.504790564"
7005,46.337888965,-121.504172431,3344.255,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:32.000",3344.255,0.1,0.1,,"46.337888965","-121.504172431"
7006,46.337110857,-121.503555580,3341.944,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:33.000",3341.944,0.1,0.1,,"46.337110857","-121.503555580"
7007,46.336332109,-121.502941290,3339.498,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:34.000",3339.498,0.1,0.1,,"46.336332109","-121.502941290"
7008,46.335551866,-121.502330522,3336.952,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:35.000",3336.952,0.1,0.1,,"46.335551866","-121.502330522"
7009,46.334770290,-121.501723382,3334.401,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:36.000",3334.401,0.1,0.1,,"46.334770290","-121.501723382"
7010,46.333987273,-121.501118590,3331.721,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:37.000",3331.721,0.1,0.1,,"46.333987273","-121.501118590"
7011,46.333203135,-121.500516466,3328.947,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:38.000",3328.947,0.1,0.1,,"46.333203135","-121.500516466"
7012,46.332418143,-121.499915623,3326.151,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:39.000",3326.151,0.1,0.1,,"46.332418143","-121.499915623"
7013,46.331632885,-121.499314459,3323.100,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:40.000",3323.100,0.1,0.1,,"46.331632885","-121.499314459"
7014,46.330847787,-121.498711375,3319.972,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:41.000",3319.972,0.1,0.1,,"46.330847787","-121.498711375"
7015,46.330063062,-121.498105943,3316.723,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:42.000",3316.723,0.1,0.1,,"46.330063062","-121.498105943"
7016,46.329278284,-121.497498696,3313.468,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:43.000",3313.468,0.1,0.1,,"46.329278284","-121.497498696"
7017,46.328493773,-121.496890062,3310.324,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:44.000",3310.324,0.1,0.1,,"46.328493773","-121.496890062"
7018,46.327709315,-121.496281002,3307.317,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:45.000",3307.317,0.1,0.1,,"46.327709315","-121.496281002"
7019,46.326924217,-121.495672581,3304.340,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:46.000",3304.340,0.1,0.1,,"46.326924217","-121.495672581"
7020,46.326137731,-121.495065655,3301.315,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:47.000",3301.315,0.1,0.1,,"46.326137731","-121.495065655"
7021,46.325350498,-121.494459902,3298.490,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:48.000",3298.490,0.1,0.1,,"46.325350498","-121.494459902"
7022,46.324562199,-121.493855858,3295.926,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:49.000",3295.926,0.1,0.1,,"46.324562199","-121.493855858"
7023,46.323773045,-121.493253200,3293.378,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:50.000",3293.378,0.1,0.1,,"46.323773045","-121.493253200"
7024,46.322984105,-121.492649155,3291.157,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:51.000",3291.157,0.1,0.1,,"46.322984105","-121.492649155"
7025,46.322196072,-121.492042229,3289.182,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:52.000",3289.182,0.1,0.1,,"46.322196072","-121.492042229"
7026,46.321409373,-121.491431888,3287.483,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:53.000",3287.483,0.1,0.1,,"46.321409373","-121.491431888"
7027,46.320624488,-121.490816957,3285.887,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:54.000",3285.887,0.1,0.1,,"46.320624488","-121.490816957"
7028,46.319841844,-121.490196157,3284.283,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:55.000",3284.283,0.1,0.1,,"46.319841844","-121.490196157"
7029,46.319061709,-121.489568313,3282.597,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:56.000",3282.597,0.1,0.1,,"46.319061709","-121.489568313"
7030,46.318284401,-121.488931932,3280.824,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:57.000",3280.824,0.1,0.1,,"46.318284401","-121.488931932"
7031,46.317510348,-121.488285518,3279.213,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:58.000",3279.213,0.1,0.1,,"46.317510348","-121.488285518"
7032,46.316740245,-121.487628326,3277.576,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:58:59.000",3277.576,0.1,0.1,,"46.316740245","-121.487628326"
7033,46.315974250,-121.486959928,3275.963,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:00.000",3275.963,0.1,0.1,,"46.315974250","-121.486959928"
7034,46.315214071,-121.486277763,3274.364,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:01.000",3274.364,0.1,0.1,,"46.315214071","-121.486277763"
7035,46.314460669,-121.485580977,3273.098,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:02.000",3273.098,0.1,0.1,,"46.314460669","-121.485580977"
7036,46.313714738,-121.484869570,3272.014,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:03.000",3272.014,0.1,0.1,,"46.313714738","-121.484869570"
7037,46.312977024,-121.484143542,3271.020,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:04.000",3271.020,0.1,0.1,,"46.312977024","-121.484143542"
7038,46.312247474,-121.483403640,3269.928,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:05.000",3269.928,0.1,0.1,,"46.312247474","-121.483403640"
7039,46.311527209,-121.482647944,3268.500,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:06.000",3268.500,0.1,0.1,,"46.311527209","-121.482647944"
7040,46.310817937,-121.481874532,3266.839,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:07.000",3266.839,0.1,0.1,,"46.310817937","-121.481874532"
7041,46.310119924,-121.481083084,3265.080,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:08.000",3265.080,0.1,0.1,,"46.310119924","-121.481083084"
7042,46.309434397,-121.480273066,3263.161,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:09.000",3263.161,0.1,0.1,,"46.309434397","-121.480273066"
7043,46.308762263,-121.479443305,3261.366,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:10.000",3261.366,0.1,0.1,,"46.308762263","-121.479443305"
7044,46.308104484,-121.478593586,3259.988,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:11.000",3259.988,0.1,0.1,,"46.308104484","-121.478593586"
7045,46.307460952,-121.477725939,3258.283,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:12.000",3258.283,0.1,0.1,,"46.307460952","-121.477725939"
7046,46.306832468,-121.476839295,3256.547,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:13.000",3256.547,0.1,0.1,,"46.306832468","-121.476839295"
7047,46.306219085,-121.475934508,3254.590,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:14.000",3254.590,0.1,0.1,,"46.306219085","-121.475934508"
7048,46.305621177,-121.475012006,3252.691,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:15.000",3252.691,0.1,0.1,,"46.305621177","-121.475012006"
7049,46.305037516,-121.474074029,3250.824,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:16.000",3250.824,0.1,0.1,,"46.305037516","-121.474074029"
7050,46.304465274,-121.473124739,3249.050,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:17.000",3249.050,0.1,0.1,,"46.304465274","-121.473124739"
7051,46.303902957,-121.472166058,3247.125,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:18.000",3247.125,0.1,0.1,,"46.303902957","-121.472166058"
7052,46.303349926,-121.471198733,3245.148,2.4,1.3,"Postprocessed Carrier Float","2013/09/09","21:59:19.000",3245.148,0.1,0.1,,"46.303349926","-121.471198733"
