"ID","Latitude","Longitude","HAE","Max PDOP","Max HDOP","Corr Type","GPS Date","GPS Time","GPS Height","Vert Prec","Horz Prec","Std Dev","Latitude","Longitude"
6344,48.310443063,-121.089718802,3440.024,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:42.000",3440.024,0.1,0.1,,"48.310443063","-121.089718802"
6345,48.309686739,-121.090036726,3439.090,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:43.000",3439.090,0.1,0.1,,"48.309686739","-121.090036726"
6346,48.308921825,-121.090294992,3437.944,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:44.000",3437.944,0.1,0.1,,"48.308921825","-121.090294992"
6347,48.308150107,-121.090493281,3436.544,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:45.000",3436.544,0.1,0.1,,"48.308150107","-121.090493281"
6348,48.307373320,-121.090632233,3435.042,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:46.000",3435.042,0.1,0.1,,"48.307373320","-121.090632233"
6349,48.306593758,-121.090717824,3433.066,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:47.000",3433.066,0.1,0.1,,"48.306593758","-121.090717824"
6350,48.305812581,-121.090754216,3430.358,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:48.000",3430.358,0.1,0.1,,"48.305812581","-121.090754216"
6351,48.305030325,-121.090743010,3427.263,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:49.000",3427.263,0.1,0.1,,"48.305030325","-121.090743010"
6352,48.304248842,-121.090686341,3424.329,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:50.000",3424.329,0.1,0.1,,"48.304248842","-121.090686341"
6353,48.303468439,-121.090588904,3421.776,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:51.000",3421.776,0.1,0.1,,"48.303468439","-121.090588904"
6354,48.302690251,-121.090456569,3419.496,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:52.000",3419.496,0.1,0.1,,"48.302690251","-121.090456569"
6355,48.301915051,-121.090293285,3417.961,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:53.000",3417.961,0.1,0.1,,"48.301915051","-121.090293285"
6356,48.301143613,-121.090103747,3417.241,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:54.000",3417.241,0.1,0.1,,"48.301143613","-121.090103747"
6357,48.300375004,-121.089897347,3417.120,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:55.000",3417.120,0.1,0.1,,"48.300375004","-121.089897347"
6358,48.299608955,-121.089679848,3417.237,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:56.000",3417.237,0.1,0.1,,"48.299608955","-121.089679848"
6359,48.298845522,-121.089452851,3417.595,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:57.000",3417.595,0.1,0.1,,"48.298845522","-121.089452851"
6360,48.298084609,-121.089218917,3418.128,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:58.000",3418.128,0.1,0.1,,"48.298084609","-121.089218917"
6361,48.297325845,-121.088979220,3418.711,2.3,1.2,"Postprocessed Carrier Float","2013/09/10","22:12:59.000",3418.711,0.1,0.1,,"48.297325845","-121.088979220"
6362,48.296569068,-121.088735788,3419.399,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:00.000",3419.399,0.1,0.1,,"48.296569068","-121.088735788"
6363,48.295814358,-121.088489048,3420.124,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:01.000",3420.124,0.1,0.1,,"48.295814358","-121.088489048"
6364,48.295061397,-121.088239532,3420.895,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:02.000",3420.895,0.1,0.1,,"48.295061397","-121.088239532"
6365,48.294310876,-121.087985214,3421.665,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:03.000",3421.665,0.1,0.1,,"48.294310876","-121.087985214"
6366,48.293562810,-121.087726521,3422.639,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:04.000",3422.639,0.1,0.1,,"48.293562810","-121.087726521"
6367,48.292817666,-121.087461424,3423.833,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:05.000",3423.833,0.1,0.1,,"48.292817666","-121.087461424"
6368,48.292075937,-121.087188964,3425.073,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:06.000",3425.073,0.1,0.1,,"48.292075937","-121.087188964"
6369,48.291337183,-121.086908499,3426.065,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:07.000",3426.065,0.1,0.1,,"48.291337183","-121.086908499"
6370,48.290602204,-121.086618323,3427.051,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:08.000",3427.051,0.1,0.1,,"48.290602204","-121.086618323"
6371,48.289870560,-121.086318435,3427.935,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:09.000",3427.935,0.1,0.1,,"48.289870560","-121.086318435"
6372,48.289142571,-121.086007234,3428.881,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:10.000",3428.881,0.1,0.1,,"48.289142571","-121.086007234"
6373,48.288418157,-121.085686536,3429.751,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:11.000",3429.751,0.1,0.1,,"48.288418157","-121.085686536"
6374,48.287697279,-121.085355698,3430.538,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:12.000",3430.538,0.1,0.1,,"48.287697279","-121.085355698"
6375,48.286979602,-121.085015149,3431.371,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:13.000",3431.371,0.1,0.1,,"48.286979602","-121.085015149"
6376,48.286265981,-121.084666489,3432.350,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:14.000",3432.350,0.1,0.1,,"48.286265981","-121.084666489"
6377,48.285555307,-121.084310893,3433.248,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:15.000",3433.248,0.1,0.1,,"48.285555307","-121.084310893"
6378,48.284847689,-121.083950494,3434.419,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:16.000",3434.419,0.1,0.1,,"48.284847689","-121.083950494"
6379,48.284141472,-121.083590735,3435.896,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:17.000",3435.896,0.1,0.1,,"48.284141472","-121.083590735"
6380,48.283435014,-121.083238873,3437.742,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:18.000",3437.742,0.1,0.1,,"48.283435014","-121.083238873"
6381,48.282727076,-121.082900459,3439.651,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:19.000",3439.651,0.1,0.1,,"48.282727076","-121.082900459"
6382,48.282017189,-121.082575811,3441.410,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:20.000",3441.410,0.1,0.1,,"48.282017189","-121.082575811"
6383,48.281305076,-121.082266532,3443.105,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:21.000",3443.105,0.1,0.1,,"48.281305076","-121.082266532"
6384,48.280590827,-121.081972300,3444.553,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:22.000",3444.553,0.1,0.1,,"48.280590827","-121.081972300"
6385,48.279874258,-121.081691088,3445.587,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:23.000",3445.587,0.1,0.1,,"48.279874258","-121.081691088"
6386,48.279154993,-121.081421189,3446.298,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:24.000",3446.298,0.1,0.1,,"48.279154993","-121.081421189"
6387,48.278435089,-121.081157587,3447.227,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:25.000",3447.227,0.1,0.1,,"48.278435089","-121.081157587"
6388,48.277715291,-121.080897292,3448.008,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:26.000",3448.008,0.1,0.1,,"48.277715291","-121.080897292"
6389,48.276995373,-121.080639132,3448.602,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:27.000",3448.602,0.1,0.1,,"48.276995373","-121.080639132"
6390,48.276275949,-121.080379799,3448.997,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:28.000",3448.997,0.1,0.1,,"48.276275949","-121.080379799"
6391,48.275556684,-121.080117584,3449.168,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:29.000",3449.168,0.1,0.1,,"48.275556684","-121.080117584"
6392,48.274838087,-121.079851206,3449.165,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:30.000",3449.165,0.1,0.1,,"48.274838087","-121.079851206"
6393,48.274119983,-121.079581841,3449.238,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:31.000",3449.238,0.1,0.1,,"48.274119983","-121.079581841"
6394,48.273401800,-121.079314609,3449.563,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:32.000",3449.563,0.1,0.1,,"48.273401800","-121.079314609"
6395,48.272681668,-121.079056876,3450.394,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:33.000",3450.394,0.1,0.1,,"48.272681668","-121.079056876"
6396,48.271959709,-121.078813338,3451.183,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:34.000",3451.183,0.1,0.1,,"48.271959709","-121.078813338"
6397,48.271234368,-121.078586340,3451.158,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:35.000",3451.158,0.1,0.1,,"48.271234368","-121.078586340"
6398,48.270504879,-121.078378553,3450.393,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:36.000",3450.393,0.1,0.1,,"48.270504879","-121.078378553"
6399,48.269770527,-121.078191043,3448.931,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:37.000",3448.931,0.1,0.1,,"48.269770527","-121.078191043"
6400,48.269030812,-121.078025304,3446.832,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:38.000",3446.832,0.1,0.1,,"48.269030812","-121.078025304"
6401,48.268285061,-121.077881444,3444.160,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:39.000",3444.160,0.1,0.1,,"48.268285061","-121.077881444"
6402,48.267533393,-121.077760528,3440.930,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:40.000",3440.930,0.1,0.1,,"48.267533393","-121.077760528"
6403,48.266775669,-121.077660316,3437.284,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:41.000",3437.284,0.1,0.1,,"48.266775669","-121.077660316"
6404,48.266011842,-121.077581235,3433.110,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:42.000",3433.110,0.1,0.1,,"48.266011842","-121.077581235"
6405,48.265241945,-121.077522218,3428.338,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:43.000",3428.338,0.1,0.1,,"48.265241945","-121.077522218"
6406,48.264465771,-121.077482304,3423.034,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:44.000",3423.034,0.1,0.1,,"48.264465771","-121.077482304"
6407,48.263683207,-121.077461921,3417.094,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:45.000",3417.094,0.1,0.1,,"48.263683207","-121.077461921"
6408,48.262894447,-121.077461387,3411.155,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:46.000",3411.155,0.1,0.1,,"48.262894447","-121.077461387"
6409,48.262099811,-121.077479957,3405.481,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:47.000",3405.481,0.1,0.1,,"48.262099811","-121.077479957"
6410,48.261299878,-121.077516776,3399.875,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:48.000",3399.875,0.1,0.1,,"48.261299878","-121.077516776"
6411,48.260494670,-121.077566081,3393.939,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:49.000",3393.939,0.1,0.1,,"48.260494670","-121.077566081"
6412,48.259685266,-121.077620082,3388.129,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:50.000",3388.129,0.1,0.1,,"48.259685266","-121.077620082"
6413,48.258871466,-121.077669814,3382.228,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:51.000",3382.228,0.1,0.1,,"48.258871466","-121.077669814"
6414,48.258053324,-121.077709728,3376.061,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:52.000",3376.061,0.1,0.1,,"48.258053324","-121.077709728"
6415,48.257232027,-121.077733634,3370.171,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:53.000",3370.171,0.1,0.1,,"48.257232027","-121.077733634"
6416,48.256407922,-121.077737689,3364.354,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:54.000",3364.354,0.1,0.1,,"48.256407922","-121.077737689"
6417,48.255581563,-121.077717519,3358.667,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:55.000",3358.667,0.1,0.1,,"48.255581563","-121.077717519"
6418,48.254753936,-121.077669601,3353.289,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:56.000",3353.289,0.1,0.1,,"48.254753936","-121.077669601"
6419,48.253925802,-121.077592228,3348.056,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:57.000",3348.056,0.1,0.1,,"48.253925802","-121.077592228"
6420,48.253098515,-121.077485826,3343.247,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:58.000",3343.247,0.1,0.1,,"48.253098515","-121.077485826"
6421,48.252271829,-121.077355199,3338.811,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:13:59.000",3338.811,0.1,0.1,,"48.252271829","-121.077355199"
6422,48.251445796,-121.077207069,3334.897,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:00.000",3334.897,0.1,0.1,,"48.251445796","-121.077207069"
6423,48.250620144,-121.077049014,3331.786,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:01.000",3331.786,0.1,0.1,,"48.250620144","-121.077049014"
6424,48.249794625,-121.076888398,3329.431,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:02.000",3329.431,0.1,0.1,,"48.249794625","-121.076888398"
6425,48.248969272,-121.076729063,3327.704,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:03.000",3327.704,0.1,0.1,,"48.248969272","-121.076729063"
6426,48.248144427,-121.076573676,3326.463,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:04.000",3326.463,0.1,0.1,,"48.248144427","-121.076573676"
6427,48.247320155,-121.076422344,3325.231,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:05.000",3325.231,0.1,0.1,,"48.247320155","-121.076422344"
6428,48.246495303,-121.076274428,3323.446,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:06.000",3323.446,0.1,0.1,,"48.246495303","-121.076274428"
6429,48.245670685,-121.076126619,3321.205,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:07.000",3321.205,0.1,0.1,,"48.245670685","-121.076126619"
6430,48.244845572,-121.075978382,3318.466,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:08.000",3318.466,0.1,0.1,,"48.244845572","-121.075978382"
6431,48.244020267,-121.075826410,3315.081,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:09.000",3315.081,0.1,0.1,,"48.244020267","-121.075826410"
6432,48.243194854,-121.075669636,3311.479,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:10.000",3311.479,0.1,0.1,,"48.243194854","-121.075669636"
6433,48.242369082,-121.075505818,3307.947,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:11.000",3307.947,0.1,0.1,,"48.242369082","-121.075505818"
6434,48.241543670,-121.075335064,3304.821,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:12.000",3304.821,0.1,0.1,,"48.241543670","-121.075335064"
6435,48.240719031,-121.075157692,3301.928,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:13.000",3301.928,0.1,0.1,,"48.240719031","-121.075157692"
6436,48.239895273,-121.074974558,3299.368,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:14.000",3299.368,0.1,0.1,,"48.239895273","-121.074974558"
6437,48.239072368,-121.074785660,3296.946,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:15.000",3296.946,0.1,0.1,,"48.239072368","-121.074785660"
6438,48.238249817,-121.074595589,3295.221,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:16.000",3295.221,0.1,0.1,,"48.238249817","-121.074595589"
6439,48.237428421,-121.074404557,3294.247,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:17.000",3294.247,0.1,0.1,,"48.237428421","-121.074404557"
6440,48.236608144,-121.074214806,3293.733,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:18.000",3293.733,0.1,0.1,,"48.236608144","-121.074214806"
6441,48.235789509,-121.074027403,3293.737,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:19.000",3293.737,0.1,0.1,,"48.235789509","-121.074027403"
6442,48.234973041,-121.073844161,3294.117,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:20.000",3294.117,0.1,0.1,,"48.234973041","-121.073844161"
6443,48.234158734,-121.073666363,3295.038,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:21.000",3295.038,0.1,0.1,,"48.234158734","-121.073666363"
6444,48.233346609,-121.073494648,3295.964,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:22.000",3295.964,0.1,0.1,,"48.233346609","-121.073494648"
6445,48.232537438,-121.073329336,3296.707,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:23.000",3296.707,0.1,0.1,,"48.232537438","-121.073329336"
6446,48.231729962,-121.073171068,3297.134,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:24.000",3297.134,0.1,0.1,,"48.231729962","-121.073171068"
6447,48.230924033,-121.073021551,3297.308,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:25.000",3297.308,0.1,0.1,,"48.230924033","-121.073021551"
6448,48.230119104,-121.072880678,3297.269,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:26.000",3297.269,0.1,0.1,,"48.230119104","-121.072880678"
6449,48.229315683,-121.072747383,3297.118,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:27.000",3297.118,0.1,0.1,,"48.229315683","-121.072747383"
6450,48.228512916,-121.072619637,3296.408,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:28.000",3296.408,0.1,0.1,,"48.228512916","-121.072619637"
6451,48.227710809,-121.072495092,3295.237,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:29.000",3295.237,0.1,0.1,,"48.227710809","-121.072495092"
6452,48.226909602,-121.072371509,3293.844,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:30.000",3293.844,0.1,0.1,,"48.226909602","-121.072371509"
6453,48.226108409,-121.072247925,3292.117,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:31.000",3292.117,0.1,0.1,,"48.226108409","-121.072247925"
6454,48.225307543,-121.072122954,3289.986,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:32.000",3289.986,0.1,0.1,,"48.225307543","-121.072122954"
6455,48.224506016,-121.071994568,3287.144,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:33.000",3287.144,0.1,0.1,,"48.224506016","-121.071994568"
6456,48.223704216,-121.071861059,3283.755,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:34.000",3283.755,0.1,0.1,,"48.223704216","-121.071861059"
6457,48.222901695,-121.071720506,3279.927,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:35.000",3279.927,0.1,0.1,,"48.222901695","-121.071720506"
6458,48.222098188,-121.071572697,3275.664,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:36.000",3275.664,0.1,0.1,,"48.222098188","-121.071572697"
6459,48.221293353,-121.071415923,3271.185,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:37.000",3271.185,0.1,0.1,,"48.221293353","-121.071415923"
6460,48.220487777,-121.071248690,3266.547,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:38.000",3266.547,0.1,0.1,,"48.220487777","-121.071248690"
6461,48.219681355,-121.071070251,3261.771,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:39.000",3261.771,0.1,0.1,,"48.219681355","-121.071070251"
6462,48.218874032,-121.070879006,3256.842,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:40.000",3256.842,0.1,0.1,,"48.218874032","-121.070879006"
6463,48.218066375,-121.070673566,3251.912,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:41.000",3251.912,0.1,0.1,,"48.218066375","-121.070673566"
6464,48.217259165,-121.070452866,3246.823,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:42.000",3246.823,0.1,0.1,,"48.217259165","-121.070452866"
6465,48.216451676,-121.070216797,3241.714,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:43.000",3241.714,0.1,0.1,,"48.216451676","-121.070216797"
6466,48.215644583,-121.069964827,3236.939,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:44.000",3236.939,0.1,0.1,,"48.215644583","-121.069964827"
6467,48.214837803,-121.069699624,3232.729,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:45.000",3232.729,0.1,0.1,,"48.214837803","-121.069699624"
6468,48.214031151,-121.069425136,3229.469,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:46.000",3229.469,0.1,0.1,,"48.214031151","-121.069425136"
6469,48.213224751,-121.069147446,3228.226,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:47.000",3228.226,0.1,0.1,,"48.213224751","-121.069147446"
6470,48.212419600,-121.068872851,3229.156,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:48.000",3229.156,0.1,0.1,,"48.212419600","-121.068872851"
6471,48.211616749,-121.068604126,3231.759,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:49.000",3231.759,0.1,0.1,,"48.211616749","-121.068604126"
6472,48.210816509,-121.068343405,3235.268,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:50.000",3235.268,0.1,0.1,,"48.210816509","-121.068343405"
6473,48.210019005,-121.068091968,3239.095,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:51.000",3239.095,0.1,0.1,,"48.210019005","-121.068091968"
6474,48.209224092,-121.067849923,3242.840,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:52.000",3242.840,0.1,0.1,,"48.209224092","-121.067849923"
6475,48.208431696,-121.067614922,3246.344,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:53.000",3246.344,0.1,0.1,,"48.208431696","-121.067614922"
6476,48.207642009,-121.067383656,3249.418,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:54.000",3249.418,0.1,0.1,,"48.207642009","-121.067383656"
6477,48.206854503,-121.067155058,3252.059,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:55.000",3252.059,0.1,0.1,,"48.206854503","-121.067155058"
6478,48.206068451,-121.066926674,3254.152,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:56.000",3254.152,0.1,0.1,,"48.206068451","-121.066926674"
6479,48.205283616,-121.066697329,3255.516,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:57.000",3255.516,0.1,0.1,,"48.205283616","-121.066697329"
6480,48.204500089,-121.066463395,3256.544,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:58.000",3256.544,0.1,0.1,,"48.204500089","-121.066463395"
6481,48.203718986,-121.066220176,3257.065,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:14:59.000",3257.065,0.1,0.1,,"48.203718986","-121.066220176"
6482,48.202939570,-121.065963831,3256.362,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:00.000",3256.362,0.1,0.1,,"48.202939570","-121.065963831"
6483,48.202163307,-121.065689983,3254.770,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:01.000",3254.770,0.1,0.1,,"48.202163307","-121.065689983"
6484,48.201389855,-121.065395324,3252.430,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:02.000",3252.430,0.1,0.1,,"48.201389855","-121.065395324"
6485,48.200619901,-121.065078574,3249.410,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:03.000",3249.410,0.1,0.1,,"48.200619901","-121.065078574"
6486,48.199852385,-121.064739413,3245.902,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:04.000",3245.902,0.1,0.1,,"48.199852385","-121.064739413"
6487,48.199087380,-121.064379440,3241.749,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:05.000",3241.749,0.1,0.1,,"48.199087380","-121.064379440"
6488,48.198324844,-121.063998124,3237.335,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:06.000",3237.335,0.1,0.1,,"48.198324844","-121.063998124"
6489,48.197566309,-121.063592261,3233.155,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:07.000",3233.155,0.1,0.1,,"48.197566309","-121.063592261"
6490,48.196812824,-121.063162066,3229.832,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:08.000",3229.832,0.1,0.1,,"48.196812824","-121.063162066"
6491,48.196063004,-121.062712661,3226.977,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:09.000",3226.977,0.1,0.1,,"48.196063004","-121.062712661"
6492,48.195315939,-121.062247567,3223.762,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:10.000",3223.762,0.1,0.1,,"48.195315939","-121.062247567"
6493,48.194572299,-121.061764011,3219.550,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:11.000",3219.550,0.1,0.1,,"48.194572299","-121.061764011"
6494,48.193830393,-121.061265408,3214.215,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:12.000",3214.215,0.1,0.1,,"48.193830393","-121.061265408"
6495,48.193090421,-121.060749515,3208.066,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:13.000",3208.066,0.1,0.1,,"48.193090421","-121.060749515"
6496,48.192351837,-121.060216974,3201.280,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:14.000",3201.280,0.1,0.1,,"48.192351837","-121.060216974"
6497,48.191615967,-121.059662981,3195.166,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:15.000",3195.166,0.1,0.1,,"48.191615967","-121.059662981"
6498,48.190884206,-121.059087431,3189.973,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:16.000",3189.973,0.1,0.1,,"48.190884206","-121.059087431"
6499,48.190157422,-121.058491710,3185.983,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:17.000",3185.983,0.1,0.1,,"48.190157422","-121.058491710"
6500,48.189435579,-121.057879662,3183.108,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:18.000",3183.108,0.1,0.1,,"48.189435579","-121.057879662"
6501,48.188718393,-121.057255019,3180.657,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:19.000",3180.657,0.1,0.1,,"48.188718393","-121.057255019"
6502,48.188005950,-121.056618958,3179.177,1.6,0.9,"Postprocessed Carrier Float","2013/09/10","22:15:20.000",3179.177,0.1,0.1,,"48.188005950","-121.056618958"
